序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10031592,蜀椒汤,nan,nan,《备急千金要方》卷三,益气养血，温中散寒；治产后气血两虚，感寒心痛。,nan,nan,nan,蜀椒70克，芍药30克，当归、半夏、甘草、桂心、人参、茯苓各60克，蜜600毫升，生姜汁300毫升。,nan,nan,禁勿冷食。,nan,nan,nan,nan,nan,nan
10031713,四顺理中圆,nan,nan,《宋?太平惠民和剂局方》,治新产血气俱伤，五脏暴虚，肢体羸乏，少气多汗。才产直至百，每日常服，壮气补虚，调养脏气，蠲除馀疾，消谷嗜食。,nan,nan,nan,甘草（炙微赤）二两，人参（去产）、干姜（炮）、白术，各一两。,上细末，炼蜜圆，如梧桐子大。,nan,nan,nan,nan,nan,每三十圆，米饮温下，空心，食前。,nan,nan
10031731,四物补肝散,nan,nan,《审视瑶函》卷四,养血补肝。治妇人产后血虚，肝火上升，眼目涩痛，午后至夜昏花不明。,nan,nan,nan,熟地黄（焙干）60克，香附子（酒制）、川芎、白芍（酒洗，炒）、当归身（酒洗，炒）、夏枯草各24克，甘草1.2克。,上药共为细末。,nan,nan,nan,nan,nan,每服6～9克，食后用滚白汤送下。,方中熟地黄、当归养血补肝为君；夏枯草清肝泄热为臣；甘草益元气而补脾胃，白芍抑肝木而补脾和血为佐；川芎助清阳之气上升，香附理气散郁为使。配合同用，共奏养血补肝，兼清肝热之功。,nan
10031732,四物二连汤,二连四物汤（《医方集解》）。,nan,《医垒元戎》,养血清热。治妇人或因伤酒，或因产后亡血，或虚劳，以致五心烦热者。,nan,nan,nan,生地黄、当归、芍药、川芎、黄连、黄连（真者）。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10031740,四物汤,地髓汤（《圣济总录》卷一六四）、大川芎汤（《鸡峰普济方》卷十六）。,nan,《仙授理伤续断秘方》,补血和血，调经化瘀。治冲任虚损，月经不调，脐腹亏痛，崩中漏下，血瘕块硬，时发疼痛；妊娠将理失宜，胎动不安，腹痛血下；及产后恶露不下，结生瘕聚，少腹坚痛，时作寒热；跌打损伤，腹内积有瘀血。,nan,nan,nan,白芍药川当归熟地黄川芎各等分,nan,nan,nan,nan,nan,nan,每服9克，用水，220毫升，煎至150毫升，空腹时热服。,本方是治疗营血亏虚，血行不畅的常用方剂。方中当归补血养肝，和血调经为君；熟地黄滋阴补血为臣；白芍药养血柔肝和营为佐；川芎活血行气，畅通气血为使。四味合用，补而不滞，滋而不腻，养血活血，可使营血调和。,nan
10031771,苏麻粥,nan,nan,《济众新编》,顺气润肠。适用于老人、妇女产后以及久病体弱者大便秘结艰涩。,nan,nan,nan,苏子15克，麻子30克，粳米30克。,先将苏子、麻子捣烂和水滤取汁，入米煮作粥。,nan,nan,nan,nan,nan,空腹食用。可长期服。,nan,nan
10031785,粟米粥,nan,nan,《太平圣惠方》卷九十七,治产后气血两虚，不能下食。,nan,nan,nan,粟米150克，羊肉250克（去脂膜，拣取120克，细切）。,nan,nan,nan,nan,nan,nan,上药用水1.5升，下米、羊肉同煮，欲熟时人盐、醋、椒、葱，更煮粥令熟。空腹时食之。,nan,nan
10031786,溯源救肾汤,nan,nan,《冯氏锦囊秘录》卷二十,健肾壮腰，调补营卫。治产后肾亏，营卫筋骨失养，发热恶寒，头身疼痛，自汗食少，口干咽痛。,nan,nan,nan,熟地12克，炒麦冬4.5克（去心，炒黄），多蒸白术6克，白芍药（酒炒）3克，白茯苓3.6克，生杜仲6克，川续断4.5克，牛膝6克，姜炭1.8克。,nan,nan,nan,nan,nan,nan,加灯心、莲子，水煎，空腹时温服。如腹有微痛，加益母草3克，如虚甚者，加人参。,nan,nan
10031832,太岳活血丹,nan,nan,《宋?太平惠民和剂局方》,治男子、妇人外伤内损，狗咬虫伤；驴扑马坠，手足伤折，一切疼痛，腹中瘀血刺胁筑心，及左瘫右缓，走注疼痛，痈肿痔漏。妇人冷气入腹，血脉不通，产后败血灌注四肢，吹奶肿痛，血气撮痛，并宜服之。,nan,nan,nan,乱发（皂角水净洗.二斤.晒干.用清麻油二斤.入锅内炒.频以手拈看.脆乱如糊苔即止.不可令炒过），栗楔（谓栗三颗共一毯.其中有扁薄者是.去壳.薄切.日干），皂角刺（烧通红.米醋内淬.焙）、大黑豆（以湿布揩去尘垢.退黑皮.焙干）、花桑枝（如臂大者.炭火烧.烟尽.米醋淬.取出焙），各一斤；蓖麻仁（别研.涂墨）三两，乳香（好者.细研.入米醋一碗熬令熟香）四两，细墨半斤（一半用蓖麻仁三两，乳钵烂研涂墨上，涂尽，用薄纸裹，以黄泥固济，日干，以火五十斤煅令通红，放地上，盆盖，出火气，两饭久一半用醋化，涂墨上，炙干光净者,上六味为末，入乳香膏内，和杵三千下，圆如弹子大。如乳香膏少，更入醋煮面糊。,nan,有孕者莫服。,nan,nan,nan,nan,nan,nan
10031849,糖饯加味红枣,nan,nan,《民间方》,补气生血。适用于产后营养不良性及恶性贫血、血小板减小症。,nan,nan,nan,干红枣、红砂糖各50克，花生米100克。,花生米略煮一下，放冷，取皮，与泡发的红枣同放煮花生米的水中，再加冷水适量，用小火煮半小时左右，捞出花生米皮，加入红砂糖，待糖溶化后，收汁即可。,nan,nan,nan,nan,nan,每日3次，随量食。,nan,nan
10031852,桃核承气汤,桃仁承气汤（《医方类聚》卷五十四引《伤寒括要》）。,nan,《伤寒论》（汉?张仲景）,破血下瘀。治瘀热蓄于下焦，少腹急结，大便色黑，小便自利，甚则谵语烦渴，其人如狂，至夜发热，及血瘀经闭、痛经，产后恶霹不下，脉沉实或涩。,nan,nan,nan,桃核50个（去皮、尖），桂枝6克（去皮），大黄12克，甘草6克（炙），芒消6克。,nan,nan,nan,nan,nan,nan,上五味，以水700毫升，煮前四味，取300毫升，去滓，纳芒消，更上火微沸，下火，空腹时温服100毫升，日三服。当微利。,方中桃核破血行瘀，大黄下瘀泄热，二药合用，以逐下焦瘀热，是为君药；桂枝活血通络，芒消泄热软坚，是为臣药；炙甘草甘平和中，缓和消、黄峻攻之性，为佐使药。诸药相配，共奏破血下瘀之效。,nan
10031853,桃红消瘀汤,nan,nan,《中医妇科治疗学》,活血祛瘀。治产后数日，恶霹断续而下，并有浊带样分泌物，忽然少腹作痛，痛时不能重压，尿频便结，舌淡苔薄，脉弦实。,nan,nan,nan,丹参9克，土牛膝、归尾各6克，桃仁、红花各3克，乳香6克，蕺莱9克。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10031855,桃花丹,nan,nan,《医略六书》卷三十,治产后血瘀，胸腹胀满，噎食不下，脉洪涩大者。,nan,nan,nan,大黄90克（醋煮），代赭石90克（醋煅），桃仁90克（炒黑）。,为末，薄荷汁捣丸。,nan,nan,nan,nan,nan,每次9克，用沸汤送下。,产后血瘀肝霄，不能输化而胃气上逆，故胸腹胀满，噎食不下。方中桃仁破瘀血以润胃燥，炒黑不伤好血，代赭石镇逆气以平厥阳，醋煅引之入肝；醋煮大黄以搜涤其血。瘀血消化，则胃气和平，腹胀自退，饮食自然能下。,nan
10031870,桃仁芍药汤,nan,nan,《备急千金要方》卷三,活血化瘀。治产后血瘀腹痛。,nan,nan,nan,桃仁10克，芍药、芎藭、当归、干漆、桂心、甘草各6克。,上七味，哎咀。,nan,nan,nan,nan,nan,以水800毫升，煮取400毫升，分三次服。,nan,nan
10031909,天麻散,nan,nan,《证治准绳?女科》卷五,治产后中风口噤。,nan,nan,nan,天麻22.5克白附子（炮）南星（炮）半夏（汤洗七次去滑，姜制）全蝎（炒）各15克,上为细末。,nan,nan,nan,nan,nan,每服3克，生姜、薄荷酒调和，不拘时灌下。,nan,nan
10031932,天仙藤散,nan,nan,《妇人大全良方》卷二十,治产后腹痛不止，及一切血气腹痛。,nan,nan,nan,天仙藤150克（炒焦）,上为细末。,nan,nan,nan,nan,nan,每服6克，产后腹痛用生姜、小便和酒调下，常患血气用温酒调服。,nan,nan
10031956,调导饮,调导散,nan,《普济方》卷三二一,妇人产前后风秘，大便不通。,nan,nan,nan,当归4钱，川芎4钱，防风4钱，枳壳4钱，甘草（炙）2钱。,上锉细。,nan,nan,nan,nan,nan,调导散（《万氏家抄方》卷五）。,nan,nan
10032072,调气养血汤,nan,nan,《回春》卷六,妇人室女血气不和，胎前产后诸病。,nan,nan,nan,香附米（炒）1钱，乌药1钱，砂仁1钱，当归1钱，川芎1钱，白芍（酒炒）1钱，熟地黄（姜汁浸，焙）1钱，甘草（炙）3分。,上锉1剂。,nan,nan,nan,nan,nan,加生姜、大枣，煎服；或丸或散皆可。气痛，加吴茱萸，痰盛，加二陈汤。,nan,nan
10032090,调荣散,nan,nan,《陈素庵妇科补解》卷五,清热行血，祛瘀利水。主产后淋证。有热邪搏血流渗脬中，血随小便而出，名曰血淋；更有污血阻滞，溺窍不通，以致淋沥，亦名血淋。,nan,nan,nan,当归、川芎、赤芍、生地、丹皮、滑石、甘草、山栀、瞿麦、红花、香附、阿胶、竹叶、陈皮。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10032093,调荣汤,nan,nan,《玉案》卷五,产后痢疾。,nan,nan,nan,白茯苓1钱，当归1钱，生地1钱，山楂1钱，赤芍6分，木通6分，香附6分，丹皮6分，川芎5分，甘草5分。,上锉散。,nan,nan,nan,nan,nan,加乌梅5个，水煎服。,nan,产后气血己亏，不能流通，加以风冷乘虚入宫，或恶血微有阻滞，则作酸痛。是方芎、归、川断补血，白术补气，能利腰脐间血，此四味为君；独活祛风，肉桂祛寒，乌药、香附、陈皮行气，萆薢治风湿，此六味为臣；杜仲、牛膝引药下行为佐。凡血气所不及至之处，诸药能引而至。
10032107,调卫饮,nan,nan,《玉案》卷五,产后发寒，皆缘乳汁不行，以致多寒。,nan,nan,nan,广木香8分，木通8分，枳壳8分，当归1钱，穿山甲1钱，漏芦1钱，柴胡1钱，甘草3分。,nan,nan,nan,nan,nan,nan,水酒各1钟，食后煎服。,nan,nan
10032108,调卫止汗汤,nan,nan,《胎产秘书》卷下,产后汗出不止。,nan,nan,nan,炙耆1钱，麻黄根1钱，当归1钱，人参随症加减，防风3分，桂枝5分，炙甘草5分，枣2个。,nan,nan,nan,nan,nan,nan,水煎服。汗多而渴，加麦冬、五味。,nan,nan
10032121,调胃散,nan,nan,《圣济总录》卷一六五,产后大便秘涩不通。,nan,nan,nan,大黄（锉，炒）1两，当归（切，焙）1两，麦门冬（去心焙）1两，桃仁（去皮尖双仁，麸炒）1两，生干地黄（焙）1两，菖蒲（锉）1两，鳖甲（醋炙，去裙襕）1两，柴胡（去苗）1两，厚朴（去粗皮，生姜汁炙透）3分，秦艽（去苗土）3分，黄连（去须）3分，桂（去粗皮）半两，吴茱萸（汤洗去涎，焙干炒）半两。,上为散。,nan,nan,nan,nan,nan,每服2钱匕，空心、食前以温水调下。,nan,nan
10032123,调胃散,nan,nan,《御药院方》卷三,阴阳气不和，三焦痞隔，五劳七伤，山岚瘴气，八般疟疾，四时伤寒，头目肢节疼痛，心腹胀满，呕逆恶心，痰涎咳嗽，手足虚肿，五种隔气噎塞，寒热水泻诸痢，妇人产后蓐劳，脾胃不和，饮食减少。,nan,nan,nan,藿香2两，甘草（炙）2两，陈皮（去白）2两，半夏曲（每1两用生姜3两半）2两，厚朴（每1两用姜1两拌制）2两。,上同为细末。,nan,nan,nan,nan,nan,本方为细末，生姜面糊和丸，如梧桐子大，名“调胃丸”。每服五十丸，食前生姜汤送下。,nan,nan
10032130,调胃汤,nan,nan,《医略六书》卷三十,产后呕吐，脉虚细者。,nan,nan,nan,炮附子1钱半，人参1钱半，白术（炒）1钱半，白芍（酒炒）1钱半，茯苓3钱，肉桂（去皮）1钱半，吴茱（醋泡炒）8分炙，炙甘草5分，川芎8分。,nan,nan,nan,nan,nan,nan,产后气阳两虚，生气不振，夹恚怒而两胁疼痛，呕吐不止。附子补火扶阳以振生气，人参扶元补气以接真阳，白术健脾土止呕吐，白芍敛肝阴定胁痛，吴茱萸平肝气力能温中降逆，小川芎入血海性善活血行气，白茯苓渗湿滑脾肺，紫肉桂温经和血脉，炙甘草缓中益气。水煎温服，使气阳内充，则肝阴暗复，而肝气和平，生生之气，无不振布，岂有胁痛呕吐之患乎。,nan,nan
10032146,调营通导散,nan,nan,《医略六书》卷三十,产后便秘，脉浮涩者。,nan,nan,nan,当归3两，枳壳1两半（炒），川芎8钱，防风1两半，甘草5钱。,上为散。,nan,nan,nan,nan,nan,每服3钱，水煎去滓，温服。,nan,产后气滞，胃气不能转输糟粕，故传送失职，大便不通焉。枳壳导气滞以宽肠；防风疏风邪而通闭；当归养血荣经；善润泽肠胃；川芎活血行气，能通闭结；甘草缓中以和胃也。为散水煎，使气行血活，则风邪自散，而肠胃润泽，安有大便不通之患乎？
10032163,调元散瘀汤,nan,nan,《医方简义》卷六,产后流注。即恶露流入腰肾关节、肩背手足等处，或漫肿，或结块。,nan,nan,nan,党参3钱，生炙黄耆3钱，川芎2钱，当归4钱，乳香8分（制去油），没药8分（制去油），肉桂6分，生甘草8分，青木香5分。,nan,nan,nan,nan,nan,nan,水煎，作4分而服。,nan,nan
10032178,调元益胃饮子,nan,nan,《医方简义》卷六,产后泄泻。产后脾胃虚弱，土不胜水，木旺侮土，停滞不运，更有血瘀不净，致患泄泻。,nan,nan,nan,川芎炭1钱，炒当归3钱，炮姜1钱，淡附子2钱，苍术炭8分，清炙耆3钱，姜半夏1钱5分，川连（吴萸8分拌炒）1钱，琥珀6分，泽兰1钱，茺蔚子（炒）3钱，车前（炒）1钱，广木香（煨）1钱。,nan,nan,nan,nan,nan,nan,水煎，和陈酒半盏，徐徐服下，每日1剂，分作5-6次服。脱肛者，加炙粟壳1钱；如挟食者，加神曲3钱；如有症瘕者，加莪术（炒）1钱，山楂肉3钱，尖槟榔2钱；如瘀血未净者，加桃仁1钱，红花8分；如心悸者，加远志肉8分，枣仁1钱（炒）。,nan,nan
10032192,调中归耆汤,nan,nan,《顾氏医径》卷六,滋厚脓血，峻补脾胃。主治产后流注溃后，脓水不止，而形衰食少者。,nan,nan,nan,人参、首乌、远志、茯苓、黄耆、当归、肉桂、地黄。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10032195,调中和胃汤,nan,nan,《女科秘要》卷六,产后呕吐，服安胃行血汤与加味六和汤而胃和呕止痛止，但气血不行，食少者。,nan,nan,nan,人参1钱，白术1钱，当归1钱，扁豆1钱，茯苓2钱，甘草4分，陈皮4分，干姜4分，山药1钱5分。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10032281,通肝生乳汤,nan,nan,《傅青主女科》卷下,疏肝解郁，养血通乳。治产后郁结，乳汁不通。（下乳）,nan,nan,nan,白芍15克（醋炒），当归15克（酒洗），白术15克（土炒），熟地0.9克，甘草0.9克，麦冬15克（去心），通草3克，柴胡3克，远志3克。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10032288,通经导滞汤,nan,nan,《外科正宗》卷三,活血通络。治妇人产后，败血流注经络，结成肿块疼痛者。,nan,nan,nan,香附、赤芍、川芎、当归、熟地、陈皮、紫苏、牡丹皮、红花、牛膝、枳壳各3克，甘草节、独活各1.5克。,nan,nan,nan,nan,nan,nan,用水400毫升，煎至320毫升，入酒适量，食前服。,nan,nan
10032300,通脉汤,nan,nan,《沈氏经验方》,治产妇少乳或无乳。（下乳）,nan,nan,nan,生黄耆30克，当归15克，白芷3克，通草6克。,nan,nan,nan,nan,nan,nan,用七孔猪蹄1对，以水L5升，煮汤吹去浮油，代水煎药。煎至300毫升，热服，药后须以厚被覆面而睡，使药力运行通体，即有乳，如未效，再二服无不通矣。,nan,nan
10032314,通乳丹,nan,nan,《傅青主女科》卷下,补气血，通乳汁。治产后气血两虚，乳汁不下。（下乳）,nan,nan,nan,人参30克，生黄耆30克，当归60克（酒洗），麦冬15克（去心），木通0.9克，桔梗0.9克，七孔猪蹄2个（去爪壳）。,nan,nan,nan,nan,nan,nan,水煎服。二剂乳如泉涌。,nan,nan
10032413,脱衣散,nan,nan,《万病回春》卷六,治妇人生产时，胞衣不下。,nan,nan,nan,牛膝9克，归尾6克，木通9克，滑石12克，冬葵子7.5克，枳壳6克。,nan,nan,nan,nan,nan,nan,上药锉为一剂。水煎，温服。,nan,nan
10032419,橐龠丸,nan,nan,《御药院方》卷四,升降阴阳。主治胸膈不利，痞闷结胸；产后吐逆，阴阳不调；男子气痛及诸呕吐；兼治伤转令元气虚损，及中暑毒者。,nan,nan,nan,硫黄1两，水银1两（2味同研，结成砂子），木香半两，当归半两，肉桂（去粗皮）半两，藿香叶半两，大黄（湿纸裹，连灰火内煨熟，去纸）1两。,上为细末，炼蜜为丸，如弹子大，每两作10丸。,nan,nan,nan,nan,nan,每服1丸，生姜米饮化下。,nan,nan
10032430,豌豆粥,nan,nan,《寿世青编》,下乳。治产后乳少。,nan,nan,nan,豌豆50克。,以水煮熟豌豆。,nan,nan,nan,nan,nan,空腹食，每日2次。,nan,nan
10032452,万金汤,nan,nan,《宋氏女科秘书》,治产后发热。,nan,nan,nan,肉桂、陈皮、干姜、当归、茯苓、枳壳、甘草、厚朴、半夏、桔梗、白芷、芍药、苍术、川芎、麦芽、山楂、乌药、香附。,nan,nan,nan,nan,nan,nan,上药加生姜3片，水煎，入酒及童便适量服。,nan,nan
10032454,万灵散,nan,nan,《产宝诸方》,治妇人产后血气。,nan,nan,nan,牡丹、芍药、当归、蓬莪、川乌、青橘皮、官桂、牛膝各等分。,上药为末。,nan,nan,nan,nan,nan,每服6克，用温酒调下。,nan,nan
10032539,温胃丁香散,nan,nan,《傅青主女科?产后编》卷下,温胃降逆。治产后胃寒呕吐，饮食不下者。,nan,nan,nan,当归9克 白术6克 黑姜1.2克 丁香1.2克 人参3克 陈皮1.5克 炙草15克 前胡1.5克 藿香1.5克,nan,nan,nan,nan,nan,nan,上药加生姜3片，水煎服。,nan,nan
10032562,莴苣子粥,nan,nan,《本草纲目》,补脾胃，通乳汁。适用于妇女产后体虚乳少或乳汁不通。,nan,nan,nan,莴苣子10～15克，生甘草3～5， 糯米或粳米100克。,先将莴苣子捣碎，与甘草同煎取汁，去渣，入米煮成稀粥。,nan,nan,nan,nan,nan,每天食3次，3～5天为一疗程。,nan,nan
10032570,乌鸡煎丸,nan,nan,《太平惠民和剂局方》卷九,治妇人胎前产后诸般疾病。,nan,nan,nan,乌雄鸡1个，乌药，石床，牡丹皮，人参（去芦），白术，黄耆各30克，苍术（米泔浸，切，焙）45克，海桐皮，肉桂（去粗皮），附子（炮，去皮、脐），白芍药，蓬莪术，川乌（炮）红花，陈皮各60克，延胡索，木香，琥珀，熟干地黄（洗，焙）肉豆蔻，草果各15克。,上细锉，用乌雄鸡1只，汤捋去毛及肠肚，将上药安放鸡肚内，用新瓷瓶盛好酒6.6升，同煮令干，去鸡骨，以油单盛，焙干，为细末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服30丸，以温酒送下。胎前产后伤寒，蜜糖、酒送下；胎前气闷壮热，炒姜酒下；赤白带下，生姜、地黄煮酒下；产后败血攻心，童便、炒姜酒吞下；产后血块攻筑，心腹疼痛，玄胡索酒下；胎前呕逆，姜汤下。催生，炒蜀葵酒下；安胎，盐酒下；室女经脉当通不通，四肢疼痛，煎红花酒下；血气攻刺，心腹疼痛，煎当归酒下；血运，棕榈烧灰，酒调吞下；血邪，研朱砂、磨香，酒下；血闷，煎乌梅汤，研朱砂下；子宫久冷，温酒或枣汤下，空腹日一服；血风劳，人参酒吞下；小腹疴痛，炒茴香、盐酒下；血散四肢，遍身虚浮黄肿，赤小豆酒下；常服，温酒、醋汤任下,nan,nan
10032571,乌鸡煎圆,nan,nan,《宋?太平惠民和剂局方》,治妇人胎前、产后诸般疾患，并皆治之。,nan,nan,nan,乌雄鸡一个，乌药、石床、牡丹皮、人参（去芦）、白术、黄蓍，各一两；苍术（米泔浸.切.焙）一两半，海桐皮、肉桂（去粗皮）、附子（炮.去皮.脐）、白芍药、蓬莪、川乌（炮）、红花、陈皮，各二两；延胡索、木香、琥珀、熟干地黄（洗.焙）、肉豆蔻、草果，各半两。,上细，用乌雄鸡一只，汤去毛及肠肚，将上件药安放鸡肚中，用新瓷瓶好酒一斗同煮令干，去鸡骨，以油箪盛，焙干为细末，炼蜜为圆，如梧桐子大。,nan,nan,nan,nan,nan,每服三十圆。胎前产后伤寒，蜜糖酒下；胎前气闷壮热，炒姜酒下；赤白带下，生姜地黄煮酒下；产后败血攻心，童子小便炒姜酒吞下；产后血块攻筑，心腹疼痛，延胡索酒下；胎前呕逆，姜汤下；催生，炒蜀葵子酒下；安胎，盐酒下；室女经脉当通不通，四肢疼痛，煎红花酒下；血气攻刺，心腹疼痛，煎当归酒下；血运，棕榈饶灰，酒调吞下；血邪，研朱砂、麝香酒下；血闷，煎乌梅汤研朱砂下；子宫久冷，温酒或枣汤下，空腹，日一服；血风劳，人参酒吞下；血散四肢，遍身虚浮黄肿，赤小豆酒下；常服，温酒、醋汤任下，并空心，食前服。,nan,nan
10032606,乌药散,nan,nan,《朱氏集验方》卷十,治产后腹痛。,nan,nan,nan,天台乌药 杜当归,上药为末。,nan,nan,nan,nan,nan,豆淋酒调下。,nan,nan
10032625,吴茱萸散,nan,nan,《圣惠》卷七十八,产后体虚，汗出心烦，食少，四肢羸弱，涩涩恶寒。,nan,nan,nan,吴茱萸半两（汤浸7遍，微炒），五味子1两。,上为末。,nan,nan,nan,nan,nan,以酒2大盏浸半日，煎至1盏3分，去滓，分3次温服，不拘时候。,nan,nan
10032674,五灵脂汤,nan,nan,《妇科玉尺》,治产后闪伤。,nan,nan,nan,归尾、陈皮、白术各3克，川芎、白芍、茯苓、人参各2.4克，炙甘草0.9克，五灵脂1.5克。,nan,nan,nan,nan,nan,nan,上药加砂仁，水煎服。,nan,nan
10032698,五石丸,nan,nan,《太平圣惠方》卷八十一,治产后虚羸寒热，四肢瘦弱，不思饮食，心神虚烦，夜卧不安。,nan,nan,nan,紫石英（细研，水飞）45克，钟乳石粉45克，白石英45克（细研，水飞过），赤石脂30克（细研），石膏30克（细研，水飞过），五味子30克，熟干地黄45克，麦门冬45克（去心，焙），黄耆30克（锉），白茯苓30克，白术30克，当归30克（锉，微炒），人参30克（去芦、头），甘草,上药捣罗为末，入研了药，都研令匀，炼蜜和捣二三百杵，丸如梧桐子大。,nan,nan,nan,nan,nan,每服以薤白汤下30丸，日三服。,nan,nan
10032816,下乳汤,nan,nan,《揣摩有得集》,治妇人气血两亏，产后无乳。,nan,nan,nan,生耆克、当归9克，白术4.5克（炒）川芎4.5克（炒）甲珠0.9克，通草3克，王不留15克（炒）川贝3克（去心）漏芦6克，白芷，1.5克，桔梗2.4克，生草，1.8克，藕节3寸。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10032817,下乳涌泉散,nan,nan,《清太医院配方》,产后乳汁不行。,nan,nan,nan,当归、川芎、天花粉、白芍药、生地黄、柴胡各30克，青皮、漏芦、桔梗、木通、白芷、通草各15克，穿山甲45克，王不留行90克，甘草7.5克。,上药研为细末。,nan,nan,nan,nan,nan,每服6～9克，临卧时用黄酒调下。,nan,nan
10032818,下瘀血汤,nan,nan,《金医要略》卷下,治产妇瘀阻腹痛，及瘀血阻滞，经水不利，腹中症块等。,nan,nan,nan,大黄,上药三味为末，炼蜜和为4丸。,nan,nan,nan,nan,nan,以酒200毫升，煎1丸，取160毫升，顿服之。,nan,nan
10032869,香桂散,nan,nan,《博济方》卷四,治产后脐下疼痛不止。,nan,nan,nan,当归、川芎各7.5克，官桂（去皮）15克。,nan,nan,nan,nan,nan,nan,上三味，同为细末，分作三服。每服酒150毫升，煎三五沸，更入童便少许，同煎至100毫升，温服。甚者不过再服，必愈。,nan,nan
10032870,香桂丸,nan,nan,《医略六书》卷三十,治妇人产后脐下痛，脉弦沉涩者。,nan,nan,nan,当归90克，川芎45克，桂心45克，木香45克。,上为细末，炒砂糖糊丸。,nan,nan,nan,nan,nan,每用9克，用炒荷叶汤送服。,nan,nan
10033043,小柴胡汤,nan,nan,《女科切要》卷七,清热育阴。主邪在少阳，产后阴虚发热。,nan,nan,nan,人参4.5克，花粉6克，黄芩3克，柴胡3克，甘草3克，生姜3片。,nan,nan,nan,nan,nan,nan,水煎服，每日1剂，日服2次。,nan,方中柴胡清透少阳半表之邪，从外而解为君；黄芩清泄少阳半里之热为臣；人参、甘草益气扶正，半夏降逆和中为佐；生姜助半夏和胃，大枣助参、草益气，姜、枣合用，又可调和营卫为使。诸药合用，共奏和解少阳之功。
10033215,芎归胶艾汤,胶艾汤（《金匮要略》卷下）、胶艾四物汤（《医学入门》卷八）。,nan,《金匮要略》卷下,养血止血，调经安胎。治妇人冲任虚损，崩漏下血，月经过多，淋漓不止；产后或流产损伤冲任，下血不绝；或妊娠胞阻，胎漏下血，腹中疼痛。现用于功能性子宫出血、先兆流产、不全流产、产后子宫复旧不全等出血属于血虚者。,nan,nan,nan,芎藭、阿胶、甘草各6克，艾叶，当归各9克，芍药12克，干地黄18克。?,nan,nan,nan,nan,nan,nan,上七味，除阿胶外，以水1升、清酒600毫升合煮，取600毫升，去滓，入阿胶溶化，每服200毫升，日三服；不愈更作。,nan,nan
10033266,虚热煎,nan,nan,《仙帖集》卷三,治产后血虚发热。,nan,nan,nan,当归30克，川芎6克，黄耆15克，炮姜1.5克。,nan,nan,nan,nan,nan,nan,水煎，入童便75毫升，和匀服之，立止。,nan,nan
10033285,宣气汤,nan,nan,《妇科玉尺》卷四,治产后浮肿，由于水气者。,nan,nan,nan,白术、郁李仁、葶苈、桑白皮、炙甘草、赤茯苓、陈皮、川芎、当归、白芍、生地。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10033289,宣营汤,nan,nan,《产孕集》卷下,温补气血。治妇人素体气血不足，身体羸弱，新产后无乳者。,nan,nan,nan,当归、黄耆、阿胶各9克，人参15克，川芎、芍药各6克，川贝母3克，炮姜3克，红花、甘草各1.5克。,nan,nan,nan,nan,nan,nan,上为一剂，水煎服。,nan,nan
10033324,旋覆汤,nan,nan,《宋?太平惠民和剂局方》,治产后伤风，感寒，暑湿，咳嗽喘满，痰涎壅塞，坐卧不宁。,nan,nan,nan,旋覆花、五味子、前胡、麻黄（去节）、赤芍药、半夏杏仁（去皮.尖.麸炒）、茯苓（去皮）、甘草（炙）、荆芥（去梗），各等分。,为粗末。,nan,nan,nan,nan,nan,每服四大钱，水一盏半，姜五片，枣一枚，煎至七分，去滓，食前服。,nan,nan
10033331,血风汤,nan,nan,《素问病机气宜保命集》卷下,治产后诸风。手足痿软无力，筋脉拘挛，关节屈伸不利，舌淡苔白润，脉细。,nan,nan,nan,秦艽、羌活、防风、白芷、川芎、芍药、当归、地黄、白术、茯苓各等分。,上为细末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,温酒调下50～70丸。,nan,nan
10033337,血瘀散,nan,nan,《医略六书》卷三十,治产后溺血，脉涩者。,nan,nan,nan,乱发500克（洗净，烧灰）。,研末为散。,nan,nan,nan,nan,nan,生地汁调下9克。,nan,nan
10033340,血晕饮,nan,nan,《仙拈集》卷三,治产后血晕。,nan,nan,nan,归尾、川芎、山楂、益母草、五灵脂各等分。,nan,nan,nan,nan,nan,nan,水煎，加童便服。,nan,nan
10033348,鸭蛋汤,nan,nan,《济阴纲目》卷九,治妇人胎前产后赤白痢。,nan,nan,nan,生姜汁适量，鸭蛋1个（打碎，入姜汁内搅匀）。,nan,nan,nan,nan,nan,nan,上二味，煎至八分，入蒲黄9克，煎五七沸，空腹时温服。,nan,nan
