序号,方名,规范名,经典,出处,主治,功用,功用大类,功用小类,处方,炮制,方解,禁忌,化裁,附方,文献,用法用量,名家论述,备注
10016283,妇女救苦金丹,nan,nan,《全国中药成药处方集》（沈阳方）,调经养血，平肝理气。主治妇女气虚血弱，经水不调，赤白带下，不思饮食，行经腹痛。,nan,nan,nan,元胡4两，山药4两，熟地4两，黄耆4两，人参4两，白芍4两，甘草4两，茯苓4两，当归4两，鹿角4两，川断1两6钱，阿胶4两，杜仲1两6钱，茴香8钱，故纸1两6钱，菟丝1两6钱，祁艾8钱，血余8钱，没药4两，乳香4两，红鸡冠花1两6钱，白鸡冠花1两6钱，石脂4两，黄柏4两，益母膏1斤（诸药共置1罐内，兑黄酒10斤，用火煮7天7夜，取出晒干），川芎4两，丹皮4两，白术4两，白芷4两，黄芩4两，红花1两6钱，陈皮6两，砂仁4两，木香1两6钱。,上为极细末，炼蜜为丸，每丸2钱重，蜡皮封固。,nan,忌食生冷。,nan,nan,nan,nan,nan,nan
10016284,妇女调经膏,nan,nan,《全国中药成药处方集》（济南方）,经血不调，阴寒肚疼，赤白带下。,nan,nan,nan,益母草1两，延胡索1两，穿山甲1两，香附2两，南红花1两，巴豆1两5钱，川芎1两，丹皮5钱，柴胡2两，生地3两，干姜1两，苍术1两，吴茱萸1两，透骨草1两，木香5钱，荆芥2两，小茴香2两，蕲艾1两，边桂5钱，薄荷1两，防风2两。,用香油10斤，将药浸在油内，冬七日，夏三日，熬至药焦，去滓再熬，至滴水成珠；入炒章丹4斤，搅熬成膏。,nan,nan,nan,nan,nan,将膏摊于布上，微火化开，贴于丹田穴，大小酌用，临时用姜片擦净。,nan,nan
10016287,妇女香身丹,nan,nan,《全国中药成药处方集》（沈阳方）,腋臭狐臊，口臭气秽，白带白浊，恶气熏人。,nan,nan,nan,沉香2钱，大黄2钱，藿香2钱，红花2钱，檀香2钱，青木香2钱，甘松2钱，细辛1钱，槟榔3钱，香附5钱，甘草1两，白芷1两，当归1两，麝香防风5钱，龙脑3分，公丁香4钱。,上为极细末，炼蜜为丸，1钱重。,nan,孕妇勿服。,nan,nan,nan,nan,nan,nan
10016289,妇女养营丸,nan,nan,《中国医学大辞典》,妇女阳虚阴弱，经水不调，带下淋漓，经闭腹痛，饮食少思，面黄发脱，肌体消瘦，久不受胎，及经水不止，一切血证。,nan,nan,nan,熟地黄8两，二泉胶8两，香附（制）8两，全当归4两，黄耆4两，杜仲4两，于术5两，茯苓3两，白芍药3两，砂仁2两，川芎2两，陈皮2两，益母膏2两，艾绒（炒）2两，甘草（炙）1两。,上为细末，炼蜜为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服3-4钱，熟汤送下。,nan,nan
10016305,附桂汤,nan,nan,《医学入门》卷八,虚寒带下，白带腥臭，多悲不乐，大寒；兼治浊淫。,nan,nan,nan,附子3钱，肉桂1钱，黄柏5分，知母5分，升麻5分，甘草5分，黄耆1钱半，人参7分。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10016406,附子六合汤,桂枝六合汤、桂附六合汤,nan,《元戎》,血虚有寒，大便下血；妇人白带，腹或阴中疼痛；妊娠伤寒，腹痛身凉，四肢拘急，脉沉迟或沉微。,nan,nan,nan,四物汤4两，加附子（炮，去皮脐）半两，肉桂半两。,nan,nan,nan,nan,nan,nan,桂枝六合汤（《伤寒全生集》卷三）、桂附六合汤（《伤寒广要》卷七）。本方方名，《玉机微义》引作“六合汤”《济阴纲目》引作“四物汤”。《玉机微义》本方用法：上(口父)咀。每服五钱，水煎，食前服。,《成方切用》：桂、附虽辛热动胎之药，然寒证用之，适所以安胎。,nan
10017109,干柿煎丸,nan,nan,《博济》卷四,妇人冲任久虚，下漏不时，连年未止，变生多病，夜有盗汗，咳嗽痰涎，头顶多痛，百节酸痛，血海虚冷，脐腹刺疼，不吃饮食，日渐瘦弱，怀妊不牢，或无娠孕，赤白带下。,nan,nan,nan,好干柿10个（去盖，细切），沉香1两（杵为末，用好酒3升，浸沉香、柿子两伏时，入银器中，文武火熬成膏，乳钵内研如糊，次入下诸药），禹余粮4两（紫色者，烧通赤，入头醋内淬十度，杵为末，研令细，入诸药内），白术1两，吴茱萸1两（汤浸1宿，去浮者，慢火炒），川乌头1两（酒浸1宿，炮裂，去皮脐），干姜半两（炮），地龙2两（捶碎，去土，于新瓦上，慢火炒令黄色），陈橘皮（去白）1两。,上为末，入前药膏，和令得所，入臼内，杵1000-2000下，取出为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服10丸至15丸，温酒送下；醋汤送下亦可。如患多倦少力，全不思食，粥饮送下，空心、食前服。,nan,nan
10017582,固本丹,nan,nan,《杨氏家藏方》卷九,男子虚损衰弱，夜梦颠倒，遗精失溺，小便白浊；妇人血海久冷，崩中带下，久无子息。,nan,nan,nan,牡蛎（白者，生为细末，用好醋和为丸，入火烧令通赤，放冷）4两，白石脂2两，硫黄1两半，阳起石1两。,上为细末，熟汤为丸，如梧桐子大，阴干；入盒子内，以赤石脂封口，外用盐泥固济，候干；煅令火焰绝，理黄土内，出火毒三时辰取出。,nan,nan,nan,nan,nan,每服15-30丸，空心温酒或米饮送下。,nan,nan
10017586,固本膏,nan,nan,《北京市中药成方选集》,滋补散寒，固精止痛。主男子气虚，梦遗滑精，腰酸腿痛；妇女血寒，腹痛白带。,nan,nan,nan,羊腰子1对，附子1两2钱，海马3个，鹿角（镑）1两2钱，芙蓉叶2两，石脂1两，雄黄面1两，阳起石5钱，小茴香2两5钱，苁蓉2两5钱，官桂2两5钱，补骨脂2两5钱，大茴香2两5钱，生地2两5钱，熟地2两5钱，天麻2两5钱，紫梢花2两5钱，牛膝2两5钱，续断2两5钱，甘草2两5钱，蛇床子2两5钱，菟丝子2两5钱，冬虫草5钱，杜仲2两5钱。,上药碎断，用香油240两炸枯，过滤去滓，炼至滴水成珠，入黄丹90两，搅匀成膏，取出入水中出火毒后，加热溶化，再兑鹿茸粉1两3钱，搅匀摊贴，每张油重5钱，布光。,nan,孕妇忌贴。,nan,nan,nan,nan,nan,nan
10017595,固本暖脐膏药,nan,nan,《活人方》卷二,培元益气，祛寒和血，调补精气。主治男子先天不足，下元虚冷，劳伤痿痹，腰膝酸疼，精寒阳萎，白浊阳遗；妇人经水不调，沙淋白带，子宫虚冷，难嗣半产；暴泻久泄，肚腹疼痛；偏身寒湿风痛。,nan,nan,nan,真麻油1斤4两，甘草片2两，天冬5钱，麦冬5钱，熟地5钱，肉苁蓉5钱，牛膝5钱，枸杞5钱，当归5钱，杜仲5钱，汉防己5钱，防风5钱，羌活5钱，独活5钱，川芎5钱，续断5钱，锁阳5钱，虎胫骨5钱，桃仁5钱，远志肉5钱，杏仁5钱，菟丝子5钱，巴戟肉5钱，蛇床子5钱，红花5钱，木鳖子5钱，姜黄片5钱，延胡索5钱，南星5钱，半夏5钱，天麻5钱，威灵仙5钱，淫羊藿5钱，骨碎补5钱，鹿茸5钱，肉桂5钱，附子5钱，蓖麻仁5钱，紫梢花5钱，谷精草5钱，肉蔻5钱，益智仁5钱，人参5钱，黄耆5钱，何首乌5钱，苏木屑5钱，苍术,第一次，真麻油以桑柴火熬透，第二次，甘草片入油熬焦，去滓；第三次，天冬至韭子60味药入油熬焦，重绵绞去滓净；第四次，东丹入油搅匀；第五次，嫩松香入油搅匀，以时候之寒暖，看老嫩出火；第六次，嫩黄蜡入油搅匀；第七次，硫黄至赤石脂六味药入油搅匀，候冷；第八次，再入乳香至木香5味药搅匀；第九次，临用时加入麝香、蟾酥、阳起石、阿芙蓉。,nan,nan,nan,nan,nan,nan,nan,nan
10017617,固肠丸,nan,nan,《丹溪心法》卷五,燥湿，去脾胃陈积。主治湿气下利，大便下血，白带。,nan,nan,nan,椿根皮4两，滑石2两。,上为末，粥为丸，如梧桐子大。,nan,nan,nan,nan,nan,每服100丸，空心白汤送下。,nan,nan
10017653,固经膏,nan,nan,《理瀹》,举经固经，补阴清火。主治妇人血虚有热，月经先期，或经行过多，先后不定，或经行不止，或崩中，或漏下，或湿热带下，或五旬后经行者。,nan,nan,nan,全当归3两，丹皮（酒炒）2两，柴胡2两，酒芍2两，生地2两，黄芩2两，知母2两，麦冬2两，地骨皮2两，川芎2两，贝母2两，黄连2两，羌活1两，防风1两，连翘1两，薄荷1两，蔓荆子1两，紫苏1两，独活1两，藁本1两，细辛1两，丹参1两，党参1两，黄耆1两，熟地1两，元参1两，白术1两，天冬1两，赤芍1两，白薇1两，苍术1两，萸肉1两，淮山药1两，枳壳1两，桔梗1两，麦芽1两，郁金1两，贯众1两，青皮1两，陈皮1两，半夏1两，胆南星1两，白芷1两，升麻1两，葛根1两，黄柏1两，黑山栀1两，生甘草1两，熟牛膝1,上药以油24斤分熬，去滓，再合熬，入丹收之；俟丹收后，搅至温，以一滴试之，不爆，方下后药：陈壁土、枯矾、百草霜、发灰、赤石脂、紫石英（煅）各1两，牛胶4两（酒蒸化）；再搅千余遍，令匀，愈多愈妙。,nan,nan,nan,nan,nan,外用，上贴心口，中贴脐眼，下贴丹田，或兼贴对脐两腰。,nan,nan
10017656,固精保元膏,nan,nan,《理瀹》,固精保元，暖肾补腰膝，去寒湿，久贴暖子宫。主一切腹痛，痞疾，梦遗，五淋，滑淋，白浊，妇人赤白带下，经水不调；又治色欲过度之阳痿。,nan,nan,nan,党参5钱，黄耆5钱，当归5钱，甘草3钱，五味子3钱，远志3钱，苍术3钱，白芷3钱，白及3钱，红花3钱，紫梢花3钱，肉桂2钱，附子1钱。,上以麻油2斤，熬黄丹收，鹿角胶1两，乳香2钱，丁香2钱，麝香1钱，加芙蓉膏2钱搅匀。,nan,nan,nan,nan,nan,贴脐上及丹田。,nan,nan
10017661,固精益肾暖脐膏,nan,nan,《摄生秘剖》卷四,治男子精寒，阳事瘘弱，举而不坚，坚而不久，白浊遗精；妇人禀受气弱，子宫虚冷，不孕，带下崩漏。,nan,nan,nan,韭菜子30克，蛇床子30克，大附子30克，肉桂30克，川椒90克，真麻油1千克，抚丹（飞净者）360克，倭硫黄30克，母丁香3克，麝香9克（各研），独蒜1枚（捣烂）。,将前五味用香油浸半月，入锅内熬至枯黑，滤去滓，入丹再熬至滴水成珠，捻软硬适中即成膏。用时以大红缎摊如酒杯口大，将倭硫、丁、麝末用蒜捣烂为丸，如豌豆大。,nan,nan,nan,nan,nan,按干膏药内贴脐。,nan,nan
10017710,固阳丸,固阳丹,nan,《古方选注》卷下,妇女带下，由久旷失志，心阳内耗而命门失守，或内劳无度，液脱阳离而命门不禁引起者。,nan,nan,nan,黄耆（酒炒）3两，当归（酒净）3两，干姜1两6钱，赤石脂1两2钱（泥罐中煅赤，研，水飞），舶茴香8钱，白龙骨（煅，捶碎，绢袋盛，大豆同蒸干，豆熟，取出，焙干，研，水飞）1两2钱，阳起石（用干锅于大火中煅令通红，取出酒淬，置阴地令干，研，水飞）1两2钱，肉桂8钱，韭菜子（酒浸，晒干，微炒）1两3钱，茯苓3两，黄盐（炒）3钱。,上为末，酒糊为丸。,nan,nan,nan,nan,nan,每服50丸，温酒送下。,黄耆、茯苓通阳明之气道，引领阳起石升发诸阳；干姜、赤石脂堵截阳明之津液，不使其顺流于前阴；当归、肉桂、茴香升少阳之气，以约在下之津液；韭菜子去淫欲之火，白龙骨固心肾之气；约以黄盐，使热药归下，成固摄之功。,nan
10017712,固阴煎,nan,nan,《景岳全书》卷五十一,肝肾两亏，遗精滑泄，带下崩漏，胎动不安，产后恶露不止，妇人阴挺。带浊淋遗，及经水因虚不固。肝肾血虚，胎动不安；产后冲任损伤，恶露不止。阴虚滑脱，以致下坠者。,nan,nan,nan,人参适量，熟地3-5钱，山药（炒）2钱，山茱萸1钱半，远志7分（炒），炙甘草1-2钱，五味14粒，菟丝子（炒香）2-3钱。,nan,nan,nan,nan,nan,nan,水2钟，煎至7分，食远温服。,《证因方论集要》：人参、熟地两补气血，山萸涩精固气，山药理脾固肾，远志交通心肾，炙甘草补卫和阴，菟丝强阴益精，五味酸敛肾气，阴虚精脱者，补以固阴也。,nan
10017732,固真汤,nan,nan,《万氏家抄方》卷五,妇人气滞白带，临行时脐下痛甚。,nan,nan,nan,人参5分，黄柏（炒）1钱，黄芩（炒）1钱，白葵花1钱，干姜3分，甘草（炙）3分，郁李仁8分，柴胡7分，陈皮5分。,nan,nan,nan,nan,nan,nan,水1钟半，煎7分，空心服。,nan,nan
10017734,固真丸,鹿角霜丸、固精丸,nan,《兰室秘藏》卷中,白带久下不止，脐腹冷痛，阴中亦然，目中溜火，视物（目巟）(目巟）然无所见，齿皆恶热饮，痛须得黄连细末擦之乃止，唯喜干食，大恶汤饮。,nan,nan,nan,黄柏（酒洗）5分，白芍药5分，柴胡1钱，白石脂（火烧赤，水飞，细研，晒干）1钱，白龙骨（酒煮，晒干，水飞，为末）2钱，当归（酒洗）2钱，干姜4钱（炮）。,上除龙骨、白石脂水飞研外，同为细末，水煮面糊为丸，如鸡头仁大，晒干。,nan,忌生冷、硬物、酒、湿面。,nan,nan,nan,nan,此病皆寒湿乘其胞内，故喜干而恶湿；肝经阴火上溢，走于标，故上壅而目中溜火；肾水侵肝而上溢，致目（目巟）(目巟）而无所见；齿恶热饮者，是阳明经中伏火也。治法当大泻寒湿，以丸药治之。故曰：寒在下焦，治宜缓，大忌汤散。以酒制白石脂、白龙骨以枯其湿；炮干姜大热辛泻寒水；以黄柏之大寒为因用，又为乡导，治法云，古者虽有重罪，不绝人之后，又为之伏其所主，先其所因之意，又泻齿中恶热饮也；以柴胡为本经之使，以芍药五分导之，恐辛热之药大甚，损其肝经，故微泻之；以当归身之辛温大和其血脉，此用药之法备矣。,nan
10017736,固真饮,nan,nan,《叶氏女科》卷二,妊娠四月，内热体倦，腰腿酸痛，白带淋漓，小便频数，不思饮食。,nan,nan,nan,白术（蜜炙）1钱半，条芩1钱半，续断（盐水炒）1钱半，白莲须1钱半，芡实1钱半，广陈皮1钱半，杜仲（盐水炒断丝）1钱半，山药1钱半，麦冬（去心）2钱，白建莲（不去心，杵）5粒。,nan,nan,nan,nan,nan,nan,天泉水或井华水煎服。,nan,nan
10017737,固真饮子,nan,nan,《医学入门》卷八,养气血，理脾胃，充腠理，补五脏。主阴阳两虚，气血不足，饮食少，五心热，自汗，日晡潮热，精气滑脱，行步无力，腰胯酸痛，泄泻，脉沉弱；嗽少痰多，或干咳，或气血精神不足，体倦，头目昏，食少，脉虚数，潮热，将成痨症者；或伤力气虚，脉弱，腰背疼痛，动辄鼻衄者；或便血过多，面黄瘦瘁，食少气促者；或妇人阴虚瘦瘁，食少，虚热，自汗，腹痛，面浮，腰痛，赤白带下者。,nan,nan,nan,人参1钱，山药1钱，当归1钱，黄耆1钱，黄柏1钱，熟地黄1钱半，白术5分，泽泻5分，山茱萸5分，补骨脂5分，五味子10粒，陈皮8分，茯苓8分，杜仲7分，甘草7分。,nan,nan,中年以上之人，可以常服。,nan,nan,nan,nan,nan,nan
10017835,观音救苦神膏,观音救苦膏、观音大士救苦神膏、大士膏,nan,《仙拈集》卷四,偏正头风，眼科赤肿，障膜倒睫，咽喉单双蛾，喉闭，头面虚肿，风火开疼，九种心胃肚腹疼痛，中风，疟疾．痢疾，劳瘵，咳嗽吐痰，臌胀，噎膈，痰火哮喘，大小便闭，伤寒，6-7日不大便，妇人赤白带下，难产，胞衣不下，血块痞积，小儿惊风．疳症，肿毒恶疮，臁疮十年不愈，痔漏，便血肠风，梦遗，白浊，吐血，鼻血。,nan,nan,nan,大黄2两，甘遂2两，蓖麻子2两，当归1两半，木鳖子1两，三棱1两，生地1两，川乌8钱，黄柏8钱，大戟8钱，巴豆8钱，肉桂8钱，麻黄8钱，皂角8钱，白芷8钱，羌活8钱，枳实8钱，香附7钱，芫花7钱，天花粉7钱，桃仁7钱，厚朴7钱，杏仁7钱，槟榔7钱，细辛7钱，全蝎7钱，五倍子7钱，川山甲7钱，独活7钱，玄参7钱，防风7钱，黄连5钱，蛇蜕5钱，蜈蚣10条。,nan,nan,咳嗽吐痰．禁吞服；孕妇忌用。,nan,nan,nan,nan,nan,nan
10017945,归地参术汤,nan,nan,《中医妇科治疗学》,补血扶气。主治白带偏于血虚，面色苍白，皮肤干燥，形容枯瘦，心悸寐少，腰疲乏力，带下白色，脉虚细。,nan,nan,nan,当归2钱，熟地3钱，阿胶珠2钱，桑寄生5钱，泡参4钱，白术3钱，茯神4钱，炙甘草1钱。,nan,nan,nan,nan,nan,nan,水煎服。,nan,nan
10017949,归附地黄丸,nan,nan,《寿世保元》卷七,妇女赤白带下。,nan,nan,nan,当归（酒洗）3两，川芎1两，白芍（酒炒）2两，熟地黄（酒蒸）1两，香附子（童便浸，炒）2两，陈皮1两半，黄柏（去皮，童便浸3日，晒干）1两半，知母（去毛）1两半（酒浸，晒干），五味子1两半，苍术（米泔浸，炒）2两，牡蛎（煅）5钱，椿根皮（酒炒）2两半（一方有白葵花；一方有山茱萸，酒蒸，去核，无五味）。,上为细末，酒糊为丸，如梧桐子大。,nan,忌葱白、萝卜、胡椒、煎炒、发热之物。,nan,nan,nan,nan,nan,nan
10018070,龟柏姜栀丸,nan,nan,《医学入门》卷八,治赤白带下，或时腹痛。,nan,nan,nan,龟版90克 黄柏30克 干姜（炒）3克 栀子7.5克,上药为末，酒糊为丸。,nan,nan,nan,nan,nan,用白汤送下。,nan,nan
10018084,龟甲散,nan,nan,《圣惠》卷七十三,妇人白带下，腰膝疼痛。,nan,nan,nan,龟甲1两（涂醋，炙令微黄），当归1两（锉，微炒），桑耳3分（微炒），人参3分（去芦头），狗脊半两（去毛），禹余粮1两（烧，醋淬7遍），白石脂2两，柏叶1两（微炙），吴茱萸半两（汤浸7遍，焙干，微炒），白芍药半两，桑寄生半两，桂心半两，厚朴1两（去粗皮，涂生姜汁，炙令香熟）。,上为细散。,nan,nan,nan,nan,nan,每服2钱，食前以粥饮调下。,nan,nan
10018090,龟龄集,nan,nan,《全国中药成药处方集》（天津方）,益肾助阳，大补真元。治阳气虚弱，盗汗遗精，筋骨无力，行步艰难，头昏眼花，神经衰弱，妇女气虚血寒，赤白带下。,nan,nan,nan,鹿茸（去毛）770克，人参（去芦）620克，熟地180克，制山甲240克（用苏合油60克制），生地240克，石燕300克（用鲜姜30克制），苁蓉（酒蒸）270克，家雀脑100个，地骨皮120克（用蜜30克制），杜仲炭（盐炒）60克，甘草30克（用蜜6克制），天冬120克（用黄酒30克制），枸杞子90克（用蜜30克制），川牛膝120克（用黄酒90克制），大蜻蜓（去足、翔）60克 ，海马300克（用苏合油90克制），大青盐（清炒）240克， 淫羊藿60克（用牛乳30克制），蚕蛾（去足、翅）27克 ，故纸90克,用方内家雀脑、硫黄二味装入猪大肠内，用清水煮之，至硫黄和家雀脑溶合一起时倒出，去猪大肠，晒干；再合以上药轧成粗面，装入银桶内蒸之，蒸至三十二小时，将粗面倒出，再将朱砂面75克，和药面和匀，再装入银桶内继续蒸三十二小时，倒出晾干装瓶，每瓶装3克。,nan,nan,nan,nan,nan,每瓶分十次服，白开水送下。,nan,nan
10018096,龟鹿桂枝汤,nan,nan,《女科证治约旨》卷二引曹仁伯方,带下虚寒。,nan,nan,nan,龟腹版、鹿角霜、紫石英、当归身、杜仲、莲须、桂枝、白芍、甘草、生姜、大枣。,nan,nan,nan,nan,nan,nan,nan,nan,nan
10018172,桂附止带汤,nan,nan,《中医妇科治疗学》,温肾固摄。治带下黑色，稀薄量多，绵绵不止，月经紊乱，甚或停闭，色多晦黯，小腹不痛，但有冷感，腰部酸软，面色苍白，喜暖恶寒，大便时溏，小便清长，舌淡苔白，脉沉缓无力。,nan,nan,nan,附片9克 肉桂1.5克 续断 焦艾 茯苓 芡实各9克 盐小茴3克 乌贼骨15克 金樱子9克,nan,nan,nan,nan,nan,nan,水煎，温服。,nan,nan
10018278,桂心饮,nan,nan,《圣济总录》卷一五二,月经不调，变为带下。,nan,nan,nan,桂（去粗皮）1两，芍药1两，虻虫（去翅足，炒）半两，水蛭（微炒）半两，消石半两，土瓜根半两，面尘（微炒）半两，大豆半两，续断半两，牡丹（去心）半两，当归（炙）半两，野狐肝（焙干）1分，桃仁（去皮尖双仁，炒）100粒。,上为粗末。,nan,nan,nan,nan,nan,每服3钱匕，水1盏，煎至7分，去滓，食前温服，日3次。,nan,nan
10018615,海蛤丸,nan,nan,《宣明论》卷十一,妇人小便浊败，赤白带下，五淋脐腹疼痛，寒热，口干，舌涩，不思饮食。,nan,nan,nan,海蛤1两，半夏1两，芫花（醋炒）1两，红娘子（去翅足）1两，诃子（炒）1两，玄胡索1两，川楝子（面裹煨，去皮）1两，茴香（炒）1两，乳香3钱，硇砂半两，朱砂（半入药，半为衣）1两，没药1两（研），当归1两半。,上为末，醋煮面糊为丸，如小豆大。,nan,nan,nan,nan,nan,每服5-10丸，醋汤送下。,nan,nan
10018622,海蛤丸,nan,nan,《普济方》卷三三一引《博济》,小肠积败，妇人赤白带下并五淋。,nan,nan,nan,舶上茴香、半夏、芫花（醋炒令干）、红娘子（去翅头足，略炒）、玄胡索、川苦楝、硇砂（去砂石取霜用）、海蛤、芫青（去头足，微炒）各等分。,上为末，醋煮面糊为丸，如梧桐子大，用朱砂为衣。,nan,nan,nan,nan,nan,每服10丸，盐汤送下；妇人醋汤送下；五淋，生姜汤送下；心气痛，生姜醋汤送下。,nan,nan
10019069,和经汤,nan,nan,《元和纪用经》,温血和经。主治妇人赤白带下。,nan,nan,nan,白芍药2两，赤芍药1两，干姜半两，当归7钱半。,上为末，若豆米粒。,nan,nan,nan,nan,nan,每服3方寸匕，水2升，以文火煎至半，取清汁，温服，每日4次。,nan,nan
10019272,河车大造丸,nan,nan,《活人方》卷三,先天不足，精气本虚，强力入房，恣欲无度，精枯气遗，头目眩晕，皮寒骨热，肢体羸弱，神枯色萎，非此不治；兼起病后，精虚血弱；妇人多产，老年虚弱，月经不调，赤白带下。,nan,nan,nan,紫河车2具，熟地黄8两，人参4两，白术4两，当归4两，枸杞4两，茯苓4两，芍药4两，黄耆3两，川芎3两，杜仲3两，牛膝3两，山药3两，肉桂3两，甘草3两。,上为细末，炼蜜为丸。,nan,nan,nan,nan,nan,每服3-5钱，空心白汤吞服。妇人虚脱，淋带不止，加鹿角霜3两。,nan,nan
10019331,鹤顶丸,nan,nan,《普济方》卷三二九,带下之证有三：未嫁之女，月经初不止，或浴之以冷水，或热而扇，或当风，此室女病带下之由；有家之妇，阴阳过多，即伤胞络，风邪乘虚而入，胞络触冷，遂使秽液与血水相连带下之；产后带下，由亡失血气，伤动胞络，门开而外风袭，肌体虚冷风入，冷风与热气相连，故成液而下，冷则多白，而热则多赤，冷热相交，赤白俱下；月经不断。,nan,nan,nan,艾叶1两（醋半盏，煮干，为末），牡蛎1两3钱（盐泥煅），赤石脂1两半（醋淬7次），吴茱萸1两半（汤泡，去涎），干姜1两半（炮制），龙骨1两（盐泥煅），当归7钱半（酒浸），附子半两（泡，去皮）。,上为细末，醋糊为丸，如梧桐子大，以赤石脂为衣。,nan,nan,nan,nan,nan,方中吴茱萸用量原缺，据《奇效良方》补。,nan,nan
10019445,黑归脾丸,nan,nan,《饲鹤亭集方》,补脾益肾，养心宁神。主治心肾不交，劳伤过度，精血虚损，怔忡健忘，惊悸盗汗，发热体倦，食少不眠，肠红痔血，三阴亏损，疟疾不愈，及妇人带下。,nan,nan,nan,熟地4两，人参2两，冬术2两，茯神2两，枣仁2两，远志2两，黄耆1两5钱，当归1两，木香5钱，炙草5钱，桂元1两，生姜1两，大枣50枚。,炼蜜为丸。,nan,nan,nan,nan,nan,《中药成方配本》：将熟地、龙眼肉、枣子同坞烂，枣子坞烂后去皮核，与诸药打和晒干研末，用生姜煎汤泛丸，如绿豆大，约成丸十五两。每日二次，每次二钱，开水吞服。,nan,nan
10019488,黑金散,nan,nan,《杨氏家藏方》卷十六,妇人血气虚损，经候不调，月水过多，崩中带下。,nan,nan,nan,鲤鱼皮1两，黄牛角腮1两，棕榈皮1两，破故纸1两，乱发1两，乌贼鱼骨半两，熟干地黄半两，干姜（炮）半两，当归（洗，焙）半两，木贼半两。,上锉，拌匀，入在藏瓶内，盐泥固济，候干，以炭火5斤，煅令通赤烟尽，土内埋令冷，取出，为细末。,nan,nan,nan,nan,nan,每服3钱，空心、食前麝香、米饮调下。,nan,nan
10019584,黑神丸,nan,nan,《苏沈良方》卷四,治五膈，痃癖，七疝，血崩，难产，死胎不下，产后诸血，漏下赤白。,nan,nan,nan,漆180克（半生，半用重汤煮半日令香），神曲120克，茴香120克，木香、椒红、丁香各15克，槟榔4个。,上药除椒外，五物皆半生半炒，炼蜜为丸，如弹子大。,nan,nan,nan,nan,nan,取茴香末360克，铺盖阴地，阴干。候外干，并茴香收器中，极干乃去茴香。死胎，服1丸，用酒送下；难产，加炒葵子49枚，捣碎用酒煎下1丸。,nan,nan
10019622,黑锡丹,nan,nan,《宋?太平惠民和剂局方》,治脾元久冷，上实下虚，胸中痰饮，或上攻头目彻痛，目瞪昏眩，及奔豚气上冲，胸腹连两胁，膨胀刺痛不可忍，气欲绝者；及阴阳气上下不升降，饮食不进，面黄羸瘦，肢体浮肿，五种水气，脚气上攻；及牙龈肿痛，满口生疮，齿欲落者，兼治脾寒心痛，冷汗不止；或卒暴中风，痰潮上膈，言语艰涩，神昏气乱，喉中痰响，状似瘫痪，曾用风药吊吐不出者，宜用此药百粒，煎姜、枣汤灌之，压下风涎，即时苏省，风涎自利。或触冒寒邪，霍乱吐泻，手足逆冷，唇口青黑；及男子阳事痿法，脚膝酸软，行步乏力，脐腹虚鸣，大便久滑及妇人血海久冷，白带自下，岁久无子，,nan,nan,nan,沉香（镑）、附子（炮.去皮.脐）、葫芦巴（酒浸.炒）、阳起石（研细水飞）、茴香（舶上者.炒）、破故纸（酒浸.炒）、肉豆蔻（面裹.煨）、金铃子（蒸.去皮.核）木香，各一两；肉桂（去皮）只须半两，黑锡（去滓称）、硫黄（透明者结砂子），各二两。,上用黑盏，或新铁铫内，如常法结黑锡、硫黄砂子，地上出火毒，研令极细，馀药并杵罗为细末，都一处和匀入研，自朝至暮，以黑光色为度，酒糊圆如梧桐子大。阴干，入布袋内，擦令光莹。,nan,nan,nan,nan,nan,每服三、四十粒，空心姜盐汤或枣汤下，妇人艾醋汤下。,nan,歌曰：阴损阳衰实可伤，纵调荣卫亦难将。气羸血运痰生者，试听桑君为发扬。又歌：夫妻合会功成四，铃子沉香一两赊。木附葫芦阳起破，桂茴肉豆等无差。梧桐酒糊精修炼，返者还童事可嘉。
10019626,黑锡丹,nan,nan,《朱氏集验方》卷八,调治荣卫，升降阴阳，补损益虚，回阳返阴。主治丈夫元脏虚冷，真阳不固，三焦不和，上热下冷，耳内虚鸣，腰背疼痛，心气虚乏，饮食无味，膀胱久冷，夜多小便；妇人月事愆期，血海久冷，恶露不止，赤白带下；及阴毒伤寒，四肢厥冷，不省人事。,nan,nan,nan,黑锡（洗，熔了去渣）2两，硫黄（透明者，结沙子）2两，附子2两，破故纸（酒浸，炒）1两半，肉豆蔻（面裹煨）1两半，茴香（炒）1两半，金铃子（蒸熟，去皮核）1两半，木香1两，沉香1两。,上用新铁铫内，如常法结黑锡、硫黄沙子，地上出火毒，自朝至暮，研令极细，余药并柠罗为细末，一处和停入研，酒糊为丸，如梧桐子大，阴干，入布袋内擦令光莹。,nan,nan,nan,nan,nan,每服50-70丸，空心姜盐汤或枣汤送下；妇人艾醋汤下；如一切冷疾，盐酒、盐汤空心下30-40丸；急用，枣汤吞100-200粒，即便回阳。,nan,nan
